Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2018-08-07 00:30:00,0.985,1.620,5.518,5.160,32.00,19.800
2018-08-07 01:00:00,0.953,1.870,5.501,4.823,28.00,19.800
2018-08-07 01:30:00,0.915,1.630,5.976,4.843,32.00,19.750
2018-08-07 02:00:00,0.892,1.490,6.005,5.052,36.00,19.750
2018-08-07 02:30:00,0.875,1.380,5.355,5.114,35.00,19.750
2018-08-07 03:00:00,0.798,1.270,5.336,5.126,33.00,19.800
2018-08-07 03:30:00,0.829,1.630,5.824,5.156,28.00,19.800
2018-08-07 04:00:00,0.751,1.280,5.792,5.088,35.00,19.750
2018-08-07 04:30:00,0.717,1.190,5.339,5.202,36.00,19.750
2018-08-07 05:00:00,0.721,1.330,5.620,5.112,38.00,19.700
2018-08-07 05:30:00,0.742,1.280,5.589,5.094,38.00,19.650
2018-08-07 06:00:00,0.646,1.070,5.867,4.989,40.00,19.650
2018-08-07 06:30:00,0.611,0.940,5.326,5.531,36.00,19.650
2018-08-07 07:00:00,0.590,1.340,5.352,5.743,40.00,19.650
2018-08-07 07:30:00,0.587,1.010,10.770,5.818,101.00,19.650
2018-08-07 08:00:00,0.542,0.840,6.110,6.171,85.00,19.700
2018-08-07 08:30:00,0.562,0.960,5.707,6.072,33.00,19.650
2018-08-07 09:00:00,0.582,1.210,10.365,6.218,32.00,19.700
2018-08-07 09:30:00,0.544,0.930,5.983,5.892,90.00,19.700
2018-08-07 10:00:00,0.486,0.850,10.714,6.080,35.00,19.700
2018-08-07 10:30:00,0.483,0.890,10.747,5.515,85.00,19.700
2018-08-07 11:00:00,0.501,0.860,14.772,5.257,94.00,19.650
2018-08-07 11:30:00,0.450,0.910,10.801,4.668,94.00,19.600
2018-08-07 12:00:00,0.471,0.690,10.884,5.335,90.00,19.600
2018-08-07 12:30:00,0.499,0.900,10.664,5.262,109.00,19.600
2018-08-07 13:00:00,0.419,0.710,14.790,5.005,97.00,19.650
2018-08-07 13:30:00,0.422,0.650,10.723,5.389,94.00,19.650
2018-08-07 14:00:00,0.443,0.770,10.841,6.193,97.00,19.600
2018-08-07 14:30:00,0.424,0.780,11.351,5.032,98.00,19.700
2018-08-07 15:00:00,0.441,0.720,10.825,5.187,97.00,19.700
2018-08-07 15:30:00,0.437,0.810,10.213,5.766,99.00,19.700
2018-08-07 16:00:00,0.461,0.740,10.888,6.516,105.00,19.650
2018-08-07 16:30:00,0.443,0.670,11.254,6.683,99.00,19.700
2018-08-07 17:00:00,0.453,0.660,14.223,7.309,99.00,19.750
2018-08-07 17:30:00,0.464,0.750,13.821,6.700,101.00,19.750
2018-08-07 18:00:00,0.442,0.660,11.386,6.840,88.00,19.800
2018-08-07 18:30:00,0.453,0.780,11.425,7.262,102.00,19.800
2018-08-07 19:00:00,0.421,0.670,13.713,7.452,92.00,19.850
2018-08-07 19:30:00,0.467,0.700,11.172,7.606,97.00,19.900
2018-08-07 20:00:00,0.430,0.760,13.772,7.006,99.00,19.850
2018-08-07 20:30:00,0.456,0.670,10.964,7.774,101.00,19.850
2018-08-07 21:00:00,0.421,0.690,10.863,7.198,94.00,19.800
2018-08-07 21:30:00,0.428,0.770,13.560,6.991,92.00,19.850
2018-08-07 22:00:00,0.390,0.690,11.237,6.897,92.00,19.750
2018-08-07 22:30:00,0.439,0.690,13.657,7.134,73.00,19.700
2018-08-07 23:00:00,0.426,0.670,13.745,6.923,95.00,19.600
2018-08-07 23:30:00,0.390,0.620,14.498,6.802,87.00,19.550
2018-08-08 00:00:00,0.382,0.700,10.437,6.516,88.00,19.550
2018-08-08 00:30:00,0.411,0.600,12.274,6.147,92.00,19.450
2018-08-08 01:00:00,0.406,0.720,13.098,5.655,98.00,19.500
2018-08-08 01:30:00,0.393,0.680,13.524,5.359,98.00,19.500
2018-08-08 02:00:00,0.417,0.660,13.541,5.512,98.00,19.500
2018-08-08 02:30:00,0.416,0.730,12.790,5.746,95.00,19.500
2018-08-08 03:00:00,0.382,0.660,12.981,5.184,95.00,19.450
2018-08-08 03:30:00,0.397,0.730,10.267,5.524,92.00,19.450
2018-08-08 04:00:00,0.436,0.740,10.811,5.965,94.00,19.400
2018-08-08 04:30:00,0.403,0.690,12.190,5.308,101.00,19.350
2018-08-08 05:00:00,0.429,0.910,12.380,5.638,95.00,19.350
2018-08-08 05:30:00,0.395,0.780,10.721,5.331,87.00,19.400
2018-08-08 06:00:00,0.414,0.690,13.034,5.878,102.00,19.450
2018-08-08 06:30:00,0.433,0.660,13.581,6.128,99.00,19.500
2018-08-08 07:00:00,0.400,0.710,13.000,5.682,109.00,19.500
2018-08-08 07:30:00,0.415,0.630,12.929,5.782,92.00,19.450
2018-08-08 08:00:00,0.434,0.710,12.163,5.973,108.00,19.500
2018-08-08 08:30:00,0.436,0.770,12.888,6.334,101.00,19.450
2018-08-08 09:00:00,0.435,0.810,11.700,6.705,85.00,19.350
2018-08-08 09:30:00,0.427,0.960,11.391,6.871,92.00,19.350
2018-08-08 10:00:00,0.407,0.660,12.220,6.938,92.00,19.350
2018-08-08 10:30:00,0.405,0.630,12.577,7.209,95.00,19.350
2018-08-08 11:00:00,0.378,0.680,12.788,6.915,90.00,19.400
2018-08-08 11:30:00,0.426,0.700,12.632,7.626,80.00,19.450
2018-08-08 12:00:00,0.458,0.870,10.104,6.172,94.00,19.550
2018-08-08 12:30:00,0.429,0.770,12.908,7.246,104.00,19.550
2018-08-08 13:00:00,0.426,0.650,11.478,7.452,99.00,19.600
2018-08-08 13:30:00,0.422,0.760,12.194,7.358,95.00,19.550
2018-08-08 14:00:00,0.389,0.790,12.225,6.824,97.00,19.550
2018-08-08 14:30:00,0.398,0.760,10.324,6.780,94.00,19.550
2018-08-08 15:00:00,0.383,0.590,12.104,6.491,98.00,19.550
2018-08-08 15:30:00,0.390,0.590,12.174,6.519,91.00,19.550
2018-08-08 16:00:00,0.418,0.640,10.794,7.443,111.00,19.550
2018-08-08 16:30:00,0.431,0.800,12.319,7.130,105.00,19.550
2018-08-08 17:00:00,0.449,0.870,10.928,7.230,90.00,19.550
2018-08-08 17:30:00,0.416,0.670,12.107,7.038,94.00,19.550
2018-08-08 18:00:00,0.415,0.810,12.813,5.949,108.00,19.550
2018-08-08 18:30:00,0.431,0.680,12.322,6.854,115.00,19.600
2018-08-08 19:00:00,0.481,0.810,11.662,6.927,109.00,19.550
2018-08-08 19:30:00,0.424,0.680,12.146,6.506,97.00,19.550
2018-08-08 20:00:00,0.476,0.770,11.919,7.095,109.00,19.650
2018-08-08 20:30:00,0.415,0.670,10.330,6.453,90.00,19.600
2018-08-08 21:00:00,0.458,0.770,12.093,7.006,101.00,19.550
2018-08-08 21:30:00,0.459,0.800,12.377,6.917,101.00,19.600
2018-08-08 22:00:00,0.419,0.870,12.175,7.090,97.00,19.550
2018-08-08 22:30:00,0.427,0.620,12.134,6.905,101.00,19.550
2018-08-08 23:00:00,0.409,0.740,12.960,6.649,85.00,19.550
2018-08-08 23:30:00,0.468,0.810,12.017,7.255,99.00,19.400
2018-08-09 00:00:00,0.402,0.740,11.675,6.484,90.00,19.350
2018-08-09 00:30:00,0.480,0.860,10.901,6.842,87.00,19.350
2018-08-09 01:00:00,0.446,0.770,10.984,6.897,91.00,19.350
2018-08-09 01:30:00,0.524,0.830,11.292,7.587,94.00,19.350
2018-08-09 02:00:00,0.480,0.830,12.289,7.250,85.00,19.250
2018-08-09 02:30:00,0.529,0.850,12.044,7.393,99.00,19.250
2018-08-09 03:00:00,0.527,0.850,12.009,7.965,92.00,19.250
2018-08-09 03:30:00,0.501,0.960,11.605,7.227,91.00,19.300
2018-08-09 04:00:00,0.446,0.670,11.115,7.029,106.00,19.300
2018-08-09 04:30:00,0.502,0.770,12.125,6.991,104.00,19.250
2018-08-09 05:00:00,0.462,0.750,12.142,7.302,101.00,19.250
2018-08-09 05:30:00,0.569,1.110,11.888,7.459,101.00,19.250
2018-08-09 06:00:00,0.459,0.720,12.729,6.930,101.00,19.250
2018-08-09 06:30:00,0.520,0.840,11.547,7.456,102.00,19.300
2018-08-09 07:00:00,0.564,0.790,12.223,8.400,95.00,19.250
2018-08-09 07:30:00,0.530,0.860,11.668,7.933,97.00,19.250
2018-08-09 08:00:00,0.574,0.860,12.122,7.828,109.00,19.250
2018-08-09 08:30:00,0.536,0.790,12.637,8.239,106.00,19.250
2018-08-09 09:00:00,0.515,0.830,12.325,8.356,111.00,19.250
2018-08-09 09:30:00,0.485,0.780,12.629,7.607,91.00,19.350
2018-08-09 10:00:00,0.567,0.950,12.164,9.474,90.00,19.400
2018-08-09 10:30:00,0.604,0.940,12.063,8.983,92.00,19.500
2018-08-09 11:00:00,0.588,0.950,11.861,8.626,91.00,19.350
2018-08-09 11:30:00,0.574,0.920,10.958,8.502,87.00,19.300
2018-08-09 12:00:00,0.550,0.990,11.951,6.661,94.00,19.350
2018-08-09 12:30:00,0.592,1.180,11.593,6.385,77.00,19.350
2018-08-09 13:00:00,0.569,0.920,11.420,5.776,85.00,19.300
2018-08-09 13:30:00,0.550,0.900,11.884,5.813,94.00,19.350
2018-08-09 14:00:00,0.527,1.000,12.392,5.393,99.00,19.350
2018-08-09 14:30:00,0.580,1.010,11.379,5.906,92.00,19.350
2018-08-09 15:00:00,0.597,1.150,12.164,6.029,98.00,19.350
2018-08-09 15:30:00,0.637,1.040,11.928,6.541,108.00,19.350
2018-08-09 16:00:00,0.637,0.980,11.347,7.452,104.00,19.350
2018-08-09 16:30:00,0.633,0.870,10.965,6.707,106.00,19.350
2018-08-09 17:00:00,0.585,1.050,11.553,5.308,97.00,19.350
2018-08-09 17:30:00,0.647,1.170,12.045,5.097,104.00,19.350
2018-08-09 18:00:00,0.651,1.330,11.529,5.160,102.00,19.350
2018-08-09 18:30:00,0.677,1.150,11.876,4.942,104.00,19.300
2018-08-09 19:00:00,0.649,1.090,11.626,4.702,104.00,19.300
2018-08-09 19:30:00,0.650,1.060,11.473,5.271,97.00,19.300
2018-08-09 20:00:00,0.581,1.010,11.243,5.084,102.00,19.300
2018-08-09 20:30:00,0.672,1.090,12.227,6.712,105.00,19.250
2018-08-09 21:00:00,0.553,1.010,10.990,5.935,99.00,19.250
2018-08-09 21:30:00,0.568,0.910,12.512,5.750,91.00,19.250
2018-08-09 22:00:00,0.591,0.980,11.493,6.673,91.00,19.250
2018-08-09 22:30:00,0.567,0.850,12.170,6.820,83.00,19.250
2018-08-09 23:00:00,0.619,1.120,11.551,6.574,81.00,19.250
2018-08-09 23:30:00,0.656,1.260,11.565,7.326,80.00,19.250
2018-08-10 00:00:00,0.706,1.090,12.966,7.134,90.00,19.200
2018-08-10 00:30:00,0.730,1.280,11.509,6.749,102.00,19.250
2018-08-10 01:00:00,0.727,1.250,11.396,6.404,77.00,19.200
2018-08-10 01:30:00,0.721,1.300,12.769,6.007,88.00,19.250
2018-08-10 02:00:00,0.725,1.080,12.610,5.788,81.00,19.150
2018-08-10 02:30:00,0.778,1.190,12.536,5.735,85.00,19.200
2018-08-10 03:00:00,0.803,1.440,12.193,6.024,85.00,19.250
2018-08-10 03:30:00,0.763,1.180,12.093,6.060,84.00,19.200
2018-08-10 04:00:00,0.683,1.190,11.478,5.132,94.00,19.200
2018-08-10 04:30:00,0.722,1.210,11.657,5.687,97.00,19.200
2018-08-10 05:00:00,0.712,1.250,12.079,5.110,104.00,19.200
2018-08-10 05:30:00,0.725,1.230,12.057,5.484,94.00,19.150
2018-08-10 06:00:00,0.698,1.140,12.622,5.636,98.00,19.100
2018-08-10 06:30:00,0.721,1.250,12.057,5.778,98.00,19.150
2018-08-10 07:00:00,0.793,1.490,12.165,6.207,108.00,19.200
2018-08-10 07:30:00,0.674,1.260,12.867,5.804,97.00,19.200
2018-08-10 08:00:00,0.710,1.150,12.726,5.460,99.00,19.200
2018-08-10 08:30:00,0.682,1.300,12.352,5.164,101.00,19.250
2018-08-10 09:00:00,0.687,1.140,11.443,5.754,92.00,19.250
2018-08-10 09:30:00,0.691,1.210,12.577,5.330,90.00,19.250
2018-08-10 10:00:00,0.705,1.310,12.153,4.911,87.00,19.250
2018-08-10 10:30:00,0.667,1.380,12.720,4.785,91.00,19.250
2018-08-10 11:00:00,0.602,1.100,12.943,4.439,102.00,19.250
2018-08-10 11:30:00,0.740,1.370,12.327,5.056,78.00,19.200
2018-08-10 12:00:00,0.716,1.190,12.468,5.706,85.00,19.200
2018-08-10 12:30:00,0.664,1.210,12.795,5.388,90.00,19.200
2018-08-10 13:00:00,0.676,1.190,11.538,5.410,83.00,19.200
2018-08-10 13:30:00,0.675,1.200,13.573,5.613,87.00,19.150
2018-08-10 14:00:00,0.668,1.150,12.185,5.306,81.00,19.150
2018-08-10 14:30:00,0.593,1.170,12.542,4.983,91.00,19.150
2018-08-10 15:00:00,0.699,1.260,12.993,5.363,84.00,19.200
2018-08-10 15:30:00,0.728,1.550,12.397,5.454,101.00,19.250
2018-08-10 16:00:00,0.678,1.030,12.182,5.411,111.00,19.250
2018-08-10 16:30:00,0.661,1.070,12.216,5.254,101.00,19.250
2018-08-10 17:00:00,0.769,1.410,12.871,6.042,108.00,19.250
2018-08-10 17:30:00,0.688,1.350,12.513,5.257,122.00,19.250
2018-08-10 18:00:00,0.682,1.070,12.614,5.437,98.00,19.250
2018-08-10 18:30:00,0.730,1.340,12.045,5.504,104.00,19.250
2018-08-10 19:00:00,0.680,1.290,13.067,5.461,108.00,19.250
2018-08-10 19:30:00,0.710,1.470,12.871,5.584,111.00,19.200
2018-08-10 20:00:00,0.801,1.430,11.728,6.492,106.00,19.200
2018-08-10 20:30:00,0.681,1.140,11.561,5.408,99.00,19.200
2018-08-10 21:00:00,0.671,1.180,12.845,5.788,99.00,19.200
2018-08-10 21:30:00,0.693,1.140,12.055,5.782,104.00,19.200
2018-08-10 22:00:00,0.740,1.150,12.931,6.558,99.00,19.200
2018-08-10 22:30:00,0.741,1.190,12.429,6.531,104.00,19.200
2018-08-10 23:00:00,0.698,1.200,12.787,6.094,87.00,19.200
2018-08-10 23:30:00,0.714,1.260,12.468,6.068,84.00,19.200
2018-08-11 00:00:00,0.739,1.200,12.814,6.007,92.00,19.200
2018-08-11 00:30:00,0.782,1.210,12.930,6.514,90.00,19.200
2018-08-11 01:00:00,0.852,1.340,12.028,6.468,87.00,19.150
2018-08-11 01:30:00,0.896,1.380,12.193,6.722,94.00,19.100
2018-08-11 02:00:00,0.778,1.270,11.504,6.078,88.00,19.100
2018-08-11 02:30:00,0.735,1.340,12.371,6.035,75.00,19.000
2018-08-11 03:00:00,0.786,1.560,12.225,6.043,98.00,18.900
2018-08-11 03:30:00,0.715,1.070,12.241,5.755,99.00,18.850
2018-08-11 04:00:00,0.685,1.020,11.526,6.294,92.00,18.850
2018-08-11 04:30:00,0.770,1.210,12.750,6.633,98.00,18.900
2018-08-11 05:00:00,0.708,1.260,10.948,6.606,104.00,19.000
2018-08-11 05:30:00,0.755,1.310,12.741,6.349,98.00,19.050
2018-08-11 06:00:00,0.697,1.120,12.203,6.030,98.00,19.050
2018-08-11 06:30:00,0.689,1.110,12.351,6.692,112.00,19.250
2018-08-11 07:00:00,0.741,1.060,12.290,7.179,120.00,19.300
2018-08-11 07:30:00,0.659,1.070,11.325,6.547,97.00,19.300
2018-08-11 08:00:00,0.730,1.080,12.191,6.761,104.00,19.350
2018-08-11 08:30:00,0.699,1.160,12.031,6.987,99.00,19.350
2018-08-11 09:00:00,0.722,1.380,12.481,6.806,97.00,19.350
2018-08-11 09:30:00,0.707,1.050,12.773,6.976,98.00,19.400
2018-08-11 10:00:00,0.709,1.200,12.797,6.931,98.00,19.500
2018-08-11 10:30:00,0.667,1.050,12.164,7.049,98.00,19.600
2018-08-11 11:00:00,0.661,1.260,12.267,6.274,101.00,19.650
2018-08-11 11:30:00,0.720,1.090,11.661,7.458,88.00,19.850
2018-08-11 12:00:00,0.746,1.260,12.091,6.974,91.00,19.950
2018-08-11 12:30:00,0.826,1.230,12.084,7.269,94.00,19.600
2018-08-11 13:00:00,0.736,1.100,12.793,6.252,95.00,19.300
2018-08-11 13:30:00,0.797,1.150,12.649,6.206,88.00,19.350
2018-08-11 14:00:00,0.725,1.330,11.497,5.975,90.00,19.150
2018-08-11 14:30:00,0.745,1.110,12.040,5.740,98.00,18.950
2018-08-11 15:00:00,0.679,1.400,12.800,5.409,91.00,18.800
2018-08-11 15:30:00,0.708,1.170,11.628,5.258,91.00,18.800
2018-08-11 16:00:00,0.721,1.200,11.573,5.024,102.00,18.850
2018-08-11 16:30:00,0.737,1.170,11.865,4.985,91.00,19.100
2018-08-11 17:00:00,0.738,1.280,11.434,4.829,102.00,19.250
2018-08-11 17:30:00,0.712,1.200,10.413,4.472,122.00,19.450
2018-08-11 18:00:00,0.738,1.450,12.095,4.326,115.00,19.550
2018-08-11 18:30:00,0.777,1.350,12.096,4.476,111.00,19.600
2018-08-11 19:00:00,0.800,1.240,11.889,4.625,101.00,19.300
2018-08-11 19:30:00,0.768,1.290,11.487,4.583,109.00,19.250
2018-08-11 20:00:00,0.814,1.430,12.106,5.005,116.00,19.250
2018-08-11 20:30:00,0.843,1.190,11.493,5.365,97.00,19.250
2018-08-11 21:00:00,0.846,1.680,11.340,5.352,98.00,19.100
2018-08-11 21:30:00,0.793,1.220,11.770,5.446,102.00,19.050
2018-08-11 22:00:00,0.768,1.300,11.602,5.121,87.00,19.000
2018-08-11 22:30:00,0.781,1.280,12.094,5.318,105.00,19.000
2018-08-11 23:00:00,0.748,1.320,11.627,5.411,99.00,19.050
2018-08-11 23:30:00,0.754,1.240,11.613,5.355,106.00,19.050
2018-08-12 00:00:00,0.805,1.340,11.705,5.345,92.00,19.250
2018-08-12 00:30:00,0.842,1.350,12.054,5.705,91.00,19.500
2018-08-12 01:00:00,0.857,1.570,11.477,5.737,101.00,19.450
2018-08-12 01:30:00,0.829,1.200,11.565,5.350,87.00,19.350
2018-08-12 02:00:00,0.857,1.630,10.926,5.362,101.00,19.350
2018-08-12 02:30:00,0.821,1.430,11.565,5.300,88.00,19.250
2018-08-12 03:00:00,0.800,1.150,11.453,5.011,95.00,19.100
2018-08-12 03:30:00,0.810,1.300,11.372,5.003,92.00,18.900
2018-08-12 04:00:00,0.798,1.320,11.668,5.028,90.00,18.750
2018-08-12 04:30:00,0.828,1.390,11.521,5.245,90.00,18.700
2018-08-12 05:00:00,0.782,1.340,11.561,4.994,109.00,18.700
2018-08-12 05:30:00,0.744,1.210,11.691,5.143,95.00,19.100
2018-08-12 06:00:00,0.744,1.520,11.108,5.158,104.00,19.150
2018-08-12 06:30:00,0.680,1.090,11.828,5.191,102.00,19.250
2018-08-12 07:00:00,0.705,1.130,11.436,5.197,106.00,19.350
2018-08-12 07:30:00,0.719,1.250,11.517,5.419,120.00,19.350
2018-08-12 08:00:00,0.666,0.970,12.201,5.402,105.00,19.450
2018-08-12 08:30:00,0.709,1.170,11.506,5.617,101.00,19.500
2018-08-12 09:00:00,0.716,1.160,11.438,5.729,112.00,19.550
2018-08-12 09:30:00,0.707,1.100,11.990,5.650,98.00,19.550
2018-08-12 10:00:00,0.724,1.230,11.389,5.730,98.00,19.600
2018-08-12 10:30:00,0.697,1.270,11.578,5.887,101.00,19.600
2018-08-12 11:00:00,0.657,1.000,10.887,5.363,98.00,19.700
2018-08-12 11:30:00,0.686,1.230,11.558,5.007,95.00,19.650
2018-08-12 12:00:00,0.639,0.990,11.554,4.869,94.00,19.600
2018-08-12 12:30:00,0.655,1.150,11.146,5.639,88.00,19.600
2018-08-12 13:00:00,0.672,1.160,11.542,5.717,101.00,19.650
2018-08-12 13:30:00,0.689,1.150,12.025,5.682,84.00,19.600
2018-08-12 14:00:00,0.690,1.030,10.928,5.488,90.00,19.400
2018-08-12 14:30:00,0.690,1.230,10.497,4.956,97.00,19.300
2018-08-12 15:00:00,0.674,1.170,11.474,4.918,90.00,19.300
2018-08-12 15:30:00,0.662,1.160,10.857,4.832,92.00,19.200
2018-08-12 16:00:00,0.651,1.080,11.560,5.009,91.00,19.100
2018-08-12 16:30:00,0.584,1.000,11.705,4.904,94.00,18.950
2018-08-12 17:00:00,0.613,1.030,11.337,5.327,102.00,18.900
2018-08-12 17:30:00,0.620,1.000,11.417,6.036,101.00,19.000
2018-08-12 18:00:00,0.633,1.090,11.449,6.095,98.00,19.100
2018-08-12 18:30:00,0.610,0.930,11.456,6.120,115.00,19.400
2018-08-12 19:00:00,0.579,0.990,11.474,5.821,99.00,19.550
2018-08-12 19:30:00,0.526,0.860,10.926,5.789,108.00,19.600
2018-08-12 20:00:00,0.523,0.930,11.066,5.512,112.00,19.550
2018-08-12 20:30:00,0.509,0.830,11.432,4.917,95.00,19.350
2018-08-12 21:00:00,0.473,0.810,11.460,5.203,92.00,19.350
2018-08-12 21:30:00,0.443,0.780,12.676,5.151,90.00,19.300
2018-08-12 22:00:00,0.441,0.930,11.516,5.116,95.00,19.200
2018-08-12 22:30:00,0.444,0.720,10.872,5.476,99.00,19.200
2018-08-12 23:00:00,0.462,0.740,11.482,5.550,99.00,19.150
2018-08-12 23:30:00,0.415,0.780,10.977,5.599,95.00,19.150
2018-08-13 00:00:00,0.397,0.810,10.887,5.580,91.00,19.200
2018-08-13 00:30:00,0.402,0.790,10.951,5.491,94.00,19.250
2018-08-13 01:00:00,0.412,0.910,10.936,5.581,84.00,19.300
2018-08-13 01:30:00,0.392,0.780,10.761,5.558,83.00,19.350
2018-08-13 02:00:00,0.406,0.710,10.827,6.468,95.00,19.400
2018-08-13 02:30:00,0.425,0.750,10.880,6.502,83.00,19.350
2018-08-13 03:00:00,0.444,0.770,10.975,6.470,97.00,19.250
2018-08-13 03:30:00,0.452,0.770,10.452,5.873,91.00,19.150
2018-08-13 04:00:00,0.489,0.720,11.461,6.605,104.00,19.000
2018-08-13 04:30:00,0.464,0.750,10.449,5.629,87.00,18.750
2018-08-13 05:00:00,0.488,0.790,11.274,5.391,84.00,18.600
2018-08-13 05:30:00,0.499,0.900,11.192,5.113,104.00,18.600
2018-08-13 06:00:00,0.493,0.960,10.348,5.216,104.00,18.600
2018-08-13 06:30:00,0.559,1.050,10.869,5.680,94.00,18.600
2018-08-13 07:00:00,0.590,0.920,10.766,5.903,99.00,19.050
2018-08-13 07:30:00,0.580,0.890,9.784,5.700,105.00,19.150
2018-08-13 08:00:00,0.619,1.310,11.327,6.144,106.00,19.250
2018-08-13 08:30:00,0.633,1.050,9.777,6.065,115.00,19.300
2018-08-13 09:00:00,0.597,1.050,8.537,5.816,105.00,19.350
2018-08-13 09:30:00,0.635,1.260,9.841,6.079,109.00,19.400
2018-08-13 10:00:00,0.672,1.260,10.819,6.238,115.00,19.500
2018-08-13 10:30:00,0.635,0.990,10.915,6.075,105.00,19.550
2018-08-13 11:00:00,0.603,1.070,11.439,5.782,112.00,19.550
2018-08-13 11:30:00,0.619,1.040,10.681,6.158,101.00,19.600
2018-08-13 12:00:00,0.633,1.090,11.320,6.087,98.00,19.600
2018-08-13 12:30:00,0.582,1.080,10.739,5.351,87.00,19.600
2018-08-13 13:00:00,0.657,1.090,10.807,5.774,109.00,19.600
2018-08-13 13:30:00,0.645,1.310,11.007,5.484,97.00,19.600
2018-08-13 14:00:00,0.657,0.980,10.277,6.412,97.00,19.550
2018-08-13 14:30:00,0.634,1.170,10.800,6.418,87.00,19.250
2018-08-13 15:00:00,0.655,1.100,10.481,6.913,99.00,19.250
2018-08-13 15:30:00,0.647,0.970,10.764,6.641,102.00,19.200
2018-08-13 16:00:00,0.644,0.920,10.329,6.434,101.00,19.200
2018-08-13 16:30:00,0.630,1.030,9.739,5.997,95.00,18.950
2018-08-13 17:00:00,0.675,1.050,10.289,5.809,115.00,18.750
2018-08-13 17:30:00,0.615,0.930,10.310,5.719,106.00,18.750
2018-08-13 18:00:00,0.605,1.120,9.746,5.580,108.00,18.800
2018-08-13 18:30:00,0.660,1.350,9.742,5.799,99.00,19.050
2018-08-13 19:00:00,0.578,0.940,10.331,5.690,108.00,19.250
2018-08-13 19:30:00,0.556,0.890,11.451,5.804,122.00,19.350
2018-08-13 20:00:00,0.570,1.000,9.856,5.969,105.00,19.350
2018-08-13 20:30:00,0.559,0.840,10.326,6.099,119.00,19.350
2018-08-13 21:00:00,0.547,0.870,9.845,5.904,115.00,19.400
2018-08-13 21:30:00,0.563,0.860,11.457,6.649,115.00,19.350
2018-08-13 22:00:00,0.603,0.980,10.679,7.057,104.00,19.350
2018-08-13 22:30:00,0.584,1.150,10.119,6.699,111.00,19.250
2018-08-13 23:00:00,0.616,1.020,11.460,6.170,119.00,19.150
2018-08-13 23:30:00,0.585,0.990,12.436,6.868,108.00,19.150
2018-08-14 00:00:00,0.565,1.240,10.930,6.963,99.00,19.100
2018-08-14 00:30:00,0.612,0.990,11.510,7.543,108.00,19.100
2018-08-14 01:00:00,0.636,1.110,10.788,7.694,108.00,19.200
2018-08-14 01:30:00,0.663,0.990,10.974,7.370,106.00,19.300
2018-08-14 02:00:00,0.629,1.030,10.689,7.844,102.00,19.300
2018-08-14 02:30:00,0.662,1.020,10.269,7.444,90.00,19.250
2018-08-14 03:00:00,0.674,1.100,10.739,7.362,92.00,19.100
2018-08-14 03:30:00,0.616,1.180,10.703,7.517,90.00,19.150
2018-08-14 04:00:00,0.613,1.220,10.936,7.321,80.00,19.050
2018-08-14 04:30:00,0.670,1.260,11.476,7.454,98.00,18.850
2018-08-14 05:00:00,0.599,0.980,10.878,7.561,95.00,18.550
2018-08-14 05:30:00,0.596,0.880,11.556,7.522,92.00,18.500
2018-08-14 06:00:00,0.529,0.760,9.808,7.228,88.00,18.500
2018-08-14 06:30:00,0.563,1.280,10.732,6.255,94.00,18.500
2018-08-14 07:00:00,0.594,0.960,12.117,6.525,94.00,18.500
2018-08-14 07:30:00,0.543,0.990,12.055,6.779,99.00,18.850
2018-08-14 08:00:00,0.522,0.830,10.865,6.194,102.00,18.900
2018-08-14 08:30:00,0.572,0.910,11.906,6.343,105.00,19.050
2018-08-14 09:00:00,0.552,0.860,11.996,6.707,112.00,19.250
2018-08-14 09:30:00,0.538,0.980,11.402,6.407,116.00,19.250
2018-08-14 10:00:00,0.570,0.880,12.039,6.904,104.00,19.200
2018-08-14 10:30:00,0.555,0.940,11.999,6.568,95.00,19.250
2018-08-14 11:00:00,0.518,0.860,11.483,6.247,92.00,19.300
2018-08-14 11:30:00,0.511,0.920,12.104,6.559,106.00,19.350
2018-08-14 12:00:00,0.488,0.780,11.559,6.459,99.00,19.550
2018-08-14 12:30:00,0.566,0.940,10.985,6.371,105.00,19.650
2018-08-14 13:00:00,0.576,0.860,12.043,7.388,113.00,19.700
2018-08-14 13:30:00,0.562,0.930,11.419,6.827,102.00,19.650
2018-08-14 14:00:00,0.547,0.920,11.826,6.902,109.00,19.700
2018-08-14 14:30:00,0.543,0.770,11.480,7.162,102.00,19.600
2018-08-14 15:00:00,0.536,0.820,11.493,7.096,92.00,19.600
2018-08-14 15:30:00,0.571,0.910,11.810,6.601,106.00,19.200
2018-08-14 16:00:00,0.550,0.790,10.827,6.135,90.00,19.050
2018-08-14 16:30:00,0.599,0.900,12.067,5.754,97.00,19.100
2018-08-14 17:00:00,0.627,1.030,11.465,5.481,84.00,18.950
2018-08-14 17:30:00,0.672,0.940,11.607,5.749,101.00,18.850
2018-08-14 18:00:00,0.606,1.090,11.482,5.083,95.00,18.800
2018-08-14 18:30:00,0.624,1.080,11.554,4.915,104.00,18.750
2018-08-14 19:00:00,0.624,1.170,11.561,4.845,105.00,18.700
2018-08-14 19:30:00,0.571,1.100,11.962,4.650,106.00,18.900
2018-08-14 20:00:00,0.570,0.870,12.007,4.457,105.00,18.900
2018-08-14 20:30:00,0.561,0.950,11.528,4.932,109.00,18.850
